TIMESTAMP,BattV_Avg,BP_hPa_Avg,AirTC_Avg,AirTC_Std,RH,T109_C_1_Avg,T109_C_2_Avg,T109_C_3_Avg,WS_ms_Avg,WS_ms_Std,WindDir,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,DT_W_Avg,TCDT_W_Avg,DBTCDT_W,,,,,,,,
UTC,Volts,hPa,Deg C,Deg C,%,Deg C,Deg C,Deg C,meters/second,meters/second,degrees,meters/second,Deg,Deg,cm,cm,cm,,,,,,,,
,Avg,Avg,Avg,Std,Smp,Avg,Avg,Avg,Avg,Std,Smp,WVc,WVc,WVc,Avg,Avg,Smp,,,,,,,,
2019-05-09 21:05,13.68,893.9186,18.72,0.27,18.91,9.17,22.99,22.29,1.151,0.427,292.5,1.151,248.8,40.07,208.6,215.7,-3.928,,,,,,,,
2019-05-09 21:10,13.68,893.9186,18.81,0.139,20.39,9.22,23.64,22.8,1.548,0.428,269,1.548,299.8,59.24,208.5,215.5,-2.457,,,,,,,,
2019-05-09 21:15,13.68,893.9186,19.22,0.179,18.54,9.28,24.88,24,1.637,0.296,0.164,1.637,294.2,37.4,206.9,214.1,-4.14,,,,,,,,
2019-05-09 21:20,13.66,893.9186,19.68,0.306,18.86,9.33,25.88,24.89,0.83,0.266,324.2,0.83,265.8,54.23,207.7,215.1,-4.176,,,,,,,,
2019-05-09 21:25,13.62,893.9186,19.56,0.325,18.46,9.38,24.6,23.96,1.384,0.496,294.5,1.384,287.3,10.21,208.3,215.6,-3.754,,,,,,,,
2019-05-09 21:30,13.66,893.9186,18.93,0.093,18.1,9.44,22.91,22.32,0.759,0.237,297.4,0.76,329.4,77.98,208.4,215.5,-3.794,,,,,,,,
2019-05-09 21:35,13.68,893.9186,18.89,0.13,20.36,9.49,22.65,22.14,0.909,0.345,254.8,0.909,333.4,88.3,208.3,215.4,-3.079,,,,,,,,
2019-05-09 21:40,13.68,893.9186,19.04,0.438,18.33,9.54,23.62,23,0.724,0.398,85.7,0.724,89.1,39.42,208.5,215.6,-3.926,,,,,,,,
2019-05-09 21:45,13.68,893.9186,18.85,0.257,17.44,9.6,23.37,22.7,1.045,0.734,263.9,1.045,278.3,59.83,208.3,215.4,-3.776,,,,,,,,
2019-05-09 21:50,13.68,893.9186,18.71,0.127,19.61,9.65,22.88,22.28,0.902,0.406,295.4,0.902,292.2,65.11,208.3,215.3,-3.379,,,,,,,,
2019-05-09 21:55,13.68,893.9186,18.96,0.094,18.86,9.7,22.47,21.98,0.423,0.339,49.19,0.423,14.25,75.72,208.6,215.7,-3.611,,,,,,,,
2019-05-09 22:00,13.68,893.7706,19.02,0.037,19.01,9.75,22.02,21.59,0.433,0.231,278.1,0.433,355.4,47.45,208.3,215.4,-3.595,,,,,,,,
2019-05-09 22:05,13.69,893.1782,18.86,0.103,17.81,9.8,21.78,21.41,1.084,0.477,352,1.084,303.4,47.03,208.5,215.5,-3.883,,,,,,,,
2019-05-09 22:10,13.7,893.1782,19.04,0.127,19.79,9.85,21.82,21.33,0.672,0.37,155.4,0.672,87.6,78.63,208.3,215.4,-4.054,,,,,,,,
2019-05-09 22:15,13.73,893.1782,18.78,0.248,19.85,9.9,21.13,20.74,1.032,0.607,109,1.032,299,71.13,208.5,215.5,-3.406,,,,,,,,
2019-05-09 22:20,13.74,893.1782,18.62,0.061,20.17,9.95,20.81,20.43,0.574,0.246,98,0.574,347.8,88.9,208.6,215.6,-3.749,,,,,,,,
2019-05-09 22:25,13.74,893.1782,18.72,0.032,18.65,10,21.16,20.85,0.559,0.13,302.2,0.559,348.6,31.33,208.7,215.7,-3.934,,,,,,,,
2019-05-09 22:30,13.74,893.1782,18.59,0.096,18.49,10.05,20.81,20.59,0.532,0.405,29.25,0.532,348.6,46.27,208.6,215.6,-3.704,,,,,,,,
2019-05-09 22:35,13.74,893.1782,19.22,0.174,19.93,10.09,22.46,22.35,0.679,0.118,335.8,0.679,307.8,36.31,208,215.2,-3.295,,,,,,,,
2019-05-09 22:40,13.73,893.1782,19.4,0.096,18.27,10.14,22.79,23.03,1.177,0.656,336.9,1.177,349.4,80.3,208.3,215.6,-4.212,,,,,,,,
2019-05-09 22:45,13.7,893.1782,19.31,0.095,18.8,10.18,22.34,22.72,1.032,0.213,277.3,1.032,289.8,41.83,208.2,215.4,-3.649,,,,,,,,
2019-05-09 22:50,13.68,893.1782,19.24,0.098,17.73,10.23,22.24,22.54,0.975,0.41,244.8,0.975,292.7,83.6,208.2,215.4,-3.295,,,,,,,,
2019-05-09 22:55,13.68,893.1782,19.76,0.196,18.86,10.27,22.97,23.63,0.582,0.301,297.4,0.582,305.6,57.94,207.7,215.1,-3.566,,,,,,,,
2019-05-09 23:00,13.67,893.0085,19.92,0.189,17.47,10.31,23.25,23.98,0.826,0.462,331.2,0.826,326.3,48.47,208.1,215.5,-3.987,,,,,,,,
2019-05-09 23:05,13.67,892.33,20.07,0.082,18.24,10.35,22.82,23.24,0.788,0.151,30.36,0.788,328,35.59,208,215.5,-3.683,,,,,,,,
2019-05-09 23:10,13.62,892.33,20.17,0.266,17.34,10.38,23.17,23.32,0.946,0.054,301.3,0.946,324.4,35.28,208.1,215.7,-3.829,,,,,,,,
2019-05-09 23:15,13.67,892.33,19.75,0.161,17.7,10.42,22.76,22.51,1.191,0.806,297,1.191,322.5,46.4,207.8,215.2,-3.346,,,,,,,,
2019-05-09 23:20,13.68,892.33,19.76,0.189,18.84,10.46,22.76,22.27,1.241,0.534,333.1,1.241,344.7,64.73,208.1,215.5,-3.7,,,,,,,,
2019-05-09 23:25,13.68,892.33,19.63,0.058,17.54,10.49,23.01,22.19,0.598,0.435,337.2,0.598,190.4,96.4,208.4,215.8,-4.266,,,,,,,,
2019-05-09 23:30,13.68,892.33,19.69,0.113,18.54,10.52,23.4,22.4,0.55,0.293,241.3,0.55,223.7,53.3,208.1,215.5,-3.609,,,,,,,,
2019-05-09 23:35,13.68,892.33,19.64,0.197,17.42,10.56,23.58,22.38,1.499,0.686,279.1,1.499,271.3,36.53,208.1,215.4,-3.561,,,,,,,,
2019-05-09 23:40,13.68,892.33,19.54,0.089,18.22,10.59,23.05,21.91,1.234,0.423,245.4,1.234,293.5,71.23,208.2,215.5,-4.021,,,,,,,,
2019-05-09 23:45,13.69,892.33,19.77,0.101,20.29,10.62,22.47,21.55,0.935,0.122,305.1,0.935,303.6,17.32,208,215.4,-3.59,,,,,,,,
2019-05-09 23:50,13.72,892.33,19.67,0.05,18.04,10.65,22.03,21.25,1.245,0.234,305.1,1.245,282.4,56.43,208.1,215.4,-3.184,,,,,,,,
2019-05-09 23:55,13.74,892.33,19.69,0.054,18.76,10.69,22.85,21.9,1.051,0.311,352,1.051,358.8,45.39,207.9,215.3,-3.218,,,,,,,,
2019-05-10 0:00,13.72,892.1873,20.04,0.237,18.37,10.72,23.65,22.69,0.631,0.148,44.48,0.631,14.55,33.63,208,215.4,-3.971,,,,,,,,
2019-05-10 0:05,13.72,891.6165,19.88,0.37,17.96,10.75,22.35,21.59,1.345,0.357,250.3,1.345,271.2,53.44,208.3,215.7,-4.101,,,,,,,,
2019-05-10 0:10,13.74,891.6165,19.66,0.084,18.58,10.78,21.96,21.4,1.187,0.369,341.7,1.187,295.2,58.67,208.2,215.6,-3.983,,,,,,,,
2019-05-10 0:15,13.76,891.6165,19.4,0.201,19.13,10.81,20.82,20.29,1.217,0.488,277.1,1.217,298.4,31.2,208.3,215.6,-3.72,,,,,,,,
2019-05-10 0:20,13.78,891.6165,19.27,0.126,19.07,10.84,20.51,20.11,0.768,0.519,252.8,0.768,314.2,58.41,208.4,215.7,-3.616,,,,,,,,
2019-05-10 0:25,13.78,891.6165,19.6,0.026,18.25,10.87,21.05,20.6,0.977,0.64,304,0.977,287.7,20.9,208.3,215.6,-4.136,,,,,,,,
2019-05-10 0:30,13.8,891.6165,19.66,0.086,18.63,10.9,21.71,21.12,1.309,0.51,239.5,1.309,299.1,50.17,208.3,215.7,-3.848,,,,,,,,
2019-05-10 0:35,13.8,891.6165,19.74,0.089,17.45,10.93,21.74,21.01,0.727,0.529,300.2,0.727,341,38.39,208.3,215.7,-4.234,,,,,,,,
2019-05-10 0:40,13.8,891.6165,19.6,0.088,19.58,10.96,20.81,20.26,0.964,0.35,283.5,0.964,300.7,47.45,208.4,215.7,-4.012,,,,,,,,
2019-05-10 0:45,13.8,891.6165,19.53,0.111,19.19,10.98,20.57,20.17,0.663,0.35,210.8,0.663,324.3,55.06,208.6,215.9,-4.613,,,,,,,,
2019-05-10 0:50,13.8,891.6165,19.48,0.034,18.66,11.01,20.57,20.09,0.861,0.301,352.5,0.861,324.6,34.39,208.6,215.9,-4.244,,,,,,,,
2019-05-10 0:55,13.8,891.6165,19.37,0.098,19.23,11.04,20.56,20.12,0.598,0.232,127.4,0.598,233.2,76.81,208.4,215.6,-3.652,,,,,,,,
2019-05-10 1:00,13.8,891.5563,19.52,0.149,19.32,11.06,20.4,20.01,0.524,0.506,282,0.524,285.5,61.27,208.5,215.8,-3.818,,,,,,,,
2019-05-10 1:05,13.82,891.3154,19.4,0.073,20.65,11.09,20.23,19.77,0.54,0.364,1.384,0.54,304.1,29.46,208.7,216,-4.291,,,,,,,,
2019-05-10 1:10,13.84,891.3154,19.27,0.117,19.56,11.11,19.87,19.47,0.573,0.276,267.8,0.573,254.1,54.54,208.8,216,-4.11,,,,,,,,
2019-05-10 1:15,13.86,891.3154,19.17,0.076,20.42,11.13,19.22,18.86,0.232,0.256,285.9,0.232,286.6,49.57,208.8,216,-4.196,,,,,,,,
2019-05-10 1:20,13.83,891.3154,18.69,0.153,23.49,11.15,18.3,18.02,0.317,0.195,182.2,0.317,265,50.34,209,216,-4.217,,,,,,,,
2019-05-10 1:25,13.6,891.3154,18.13,0.232,22.59,11.17,17.22,17.04,0.105,0.119,234.1,0.105,250.4,10.31,209.2,216,-4.051,,,,,,,,
2019-05-10 1:30,13.54,891.3154,17.68,0.098,24.53,11.19,16.49,16.39,0.176,0.115,230.6,0.176,287.5,52.58,209.2,215.9,-4.014,,,,,,,,
2019-05-10 1:35,13.67,891.3154,17.39,0.037,24.75,11.21,16.6,16.45,0.524,0.369,348.3,0.524,318.3,28.36,209.3,215.8,-4.093,,,,,,,,
2019-05-10 1:40,13.99,891.3154,17.32,0.034,23.46,11.23,16.62,16.45,0.168,0.114,272.1,0.168,336.5,49.19,209.2,215.7,-3.954,,,,,,,,
2019-05-10 1:45,14.03,891.3154,17.14,0.071,26.43,11.25,15.95,15.85,0.03,0.047,334.2,0.03,329.9,2.748,209.4,215.9,-4.041,,,,,,,,
2019-05-10 1:50,14.22,891.3154,16.89,0.02,24.73,11.26,15.66,15.55,0.273,0.175,326.3,0.273,320.1,26.11,209.4,215.8,-3.647,,,,,,,,
2019-05-10 1:55,14.31,891.3154,16.98,0.061,24.75,11.28,16,15.94,0.754,0.304,315.2,0.754,310.7,40.27,209.3,215.7,-3.865,,,,,,,,
2019-05-10 2:00,14.39,891.3123,16.71,0.119,25.72,11.29,15.52,15.58,0.724,0.482,325.9,0.724,321.3,35.75,209.3,215.7,-3.783,,,,,,,,
2019-05-10 2:05,14.48,891.2999,16.55,0.073,26.07,11.3,15.47,15.59,0.832,0.203,292.5,0.832,319.7,35.46,209.5,215.7,-4.176,,,,,,,,
2019-05-10 2:10,14.53,891.2999,16.45,0.06,27,11.31,15.17,15.3,0.283,0.239,288,0.283,319,58.19,209.4,215.6,-3.52,,,,,,,,
2019-05-10 2:15,14.15,891.2999,16.27,0.098,26.47,11.32,14.74,14.92,0.256,0.246,311.7,0.256,320.8,39.9,209.4,215.6,-3.799,,,,,,,,
2019-05-10 2:20,13.66,891.2999,16.1,0.073,27.29,11.33,14.29,14.48,0.264,0.42,318.3,0.264,334.7,13.78,209.5,215.6,-3.756,,,,,,,,
2019-05-10 2:25,13.47,891.2999,15.82,0.097,28.16,11.34,13.58,13.82,0.153,0.163,316.4,0.153,339.1,13.13,209.5,215.5,-3.82,,,,,,,,
2019-05-10 2:30,13.43,891.2999,15.64,0.087,27.89,11.34,13.62,13.88,0.451,0.35,19.67,0.451,2.378,18.91,209.6,215.5,-3.62,,,,,,,,
2019-05-10 2:35,13.4,891.2999,15.33,0.109,28.99,11.35,12.88,13.18,0.166,0.139,293.7,0.166,310.6,14.91,209.8,215.6,-3.914,,,,,,,,
2019-05-10 2:40,13.38,891.2999,15.22,0.054,26.82,11.35,12.68,12.94,0.445,0.306,309.8,0.445,299.6,23.98,209.5,215.3,-3.587,,,,,,,,
2019-05-10 2:45,13.35,891.2999,15.16,0.128,27.66,11.35,12.06,12.38,0.085,0.163,309.1,0.085,317.1,5.502,209.9,215.7,-3.814,,,,,,,,
2019-05-10 2:50,13.32,891.2999,14.96,0.053,28.77,11.36,11.4,11.92,0.123,0.096,348.6,0.123,3.825,28.76,210,215.7,-4.154,,,,,,,,
2019-05-10 2:55,13.29,891.2999,14.76,0.041,27.8,11.36,10.96,11.51,0.149,0.142,323.6,0.149,305.6,13.31,210,215.6,-3.563,,,,,,,,
2019-05-10 3:00,13.25,891.3509,14.39,0.204,31.8,11.35,9.81,10.3,0.027,0.033,3.905,0.027,359.2,2.975,210.3,215.8,-4.23,,,,,,,,
2019-05-10 3:05,13.22,891.555,13.71,0.149,33.83,11.35,8.99,9.47,0,0,1.729,0,0,0,210.3,215.6,-3.764,,,,,,,,
2019-05-10 3:10,13.18,891.555,13.48,0.075,33.71,11.35,8.34,8.94,0.174,0.137,338,0.174,284.1,41.53,210.6,215.8,-4.216,,,,,,,,
2019-05-10 3:15,13.16,891.555,13.06,0.097,34.11,11.35,7.965,8.44,0.287,0.242,255.2,0.287,262.9,4.647,210.9,215.9,-3.879,,,,,,,,
2019-05-10 3:20,13.13,891.555,12.58,0.216,37.04,11.34,7.611,8.14,0,0.001,28.98,0,298.7,0,211.1,215.9,-3.922,,,,,,,,
2019-05-10 3:25,13.11,891.555,11.93,0.157,39.09,11.34,6.911,7.524,0,0,43.89,0,0,0,211.4,215.9,-4.04,,,,,,,,
2019-05-10 3:30,13.09,891.555,11.48,0.12,39.06,11.33,6.319,6.893,0.037,0.073,326.5,0.037,326.5,0,211.3,215.7,-3.676,,,,,,,,
2019-05-10 3:35,13.08,891.555,11.27,0.19,42.16,11.32,6.117,6.758,0.065,0.089,69.79,0.065,58.69,11.61,211.7,216,-4.016,,,,,,,,
2019-05-10 3:40,13.07,891.555,10.58,0.18,43.4,11.31,5.927,6.51,0.033,0.045,90.3,0.033,88,1.383,211.9,216,-3.764,,,,,,,,
2019-05-10 3:45,13.06,891.555,10.13,0.171,45.31,11.3,5.547,6.028,0,0,164.5,0,0,0,212.1,216,-4.118,,,,,,,,
2019-05-10 3:50,13.05,891.555,9.54,0.193,47.99,11.29,5.304,5.728,0.047,0.073,118.3,0.047,109.5,13.78,212.4,216.1,-4.519,,,,,,,,
2019-05-10 3:55,13.04,891.555,8.91,0.158,51.04,11.28,5.22,5.672,0.015,0.015,124.7,0.015,121.5,1.8,212.5,215.9,-4.249,,,,,,,,
2019-05-10 4:00,13.03,891.5939,8.45,0.116,50.15,11.27,4.841,5.238,0.016,0.03,151,0.016,183.2,20.8,212.6,215.9,-4.047,,,,,,,,
2019-05-10 4:05,13.03,891.7494,8.05,0.085,51.51,11.25,4.468,4.887,0,0,137.9,0,0,0,212.8,215.9,-4.301,,,,,,,,
2019-05-10 4:10,13.02,891.7494,7.702,0.113,52.96,11.24,4.04,4.481,0,0,131.8,0,0,0,213,216,-4.291,,,,,,,,
2019-05-10 4:15,13.02,891.7494,7.367,0.069,53.46,11.22,3.835,4.239,0.118,0.183,150.3,0.118,136.3,8.86,213.1,216,-4.364,,,,,,,,
2019-05-10 4:20,13.01,891.7494,7.155,0.041,54.3,11.21,3.869,4.263,0.161,0.143,121.2,0.161,121.2,18.3,213.1,215.9,-4.198,,,,,,,,
2019-05-10 4:25,13.01,891.7494,7.092,0.103,54.36,11.19,3.663,3.994,0.201,0.197,188.9,0.201,168.1,41.68,213.2,215.9,-4.379,,,,,,,,
2019-05-10 4:30,13,891.7494,6.805,0.148,57.02,11.17,3.441,3.741,0.171,0.21,232.8,0.171,126.2,9.68,213.2,215.9,-3.843,,,,,,,,
2019-05-10 4:35,13,891.7494,6.491,0.08,56.66,11.16,3.163,3.538,0.028,0.035,254.1,0.028,186.4,48.02,213.4,215.9,-4.226,,,,,,,,
2019-05-10 4:40,12.99,891.7494,6.364,0.073,56.69,11.14,2.81,3.052,0.16,0.175,194.2,0.16,169.7,44.5,213.6,216,-3.94,,,,,,,,
2019-05-10 4:45,12.99,891.7494,6.087,0.075,58.35,11.12,2.679,2.969,0,0,119,0,0,0,213.5,215.9,-4.07,,,,,,,,
2019-05-10 4:50,12.98,891.7494,5.818,0.077,59.15,11.1,2.426,2.69,0.017,0.035,183.6,0.017,186.1,0,213.6,215.8,-3.989,,,,,,,,
2019-05-10 4:55,12.98,891.7494,5.586,0.094,59.14,11.08,2.34,2.67,0,0,199,0,0,0,213.7,215.8,-3.897,,,,,,,,
2019-05-10 5:00,12.98,891.8089,5.593,0.092,59.11,11.06,2.218,2.491,0.132,0.188,228.3,0.132,113.5,0.083,213.7,215.9,-4.103,,,,,,,,
2019-05-10 5:05,12.97,892.0469,5.45,0.017,59.73,11.04,2.309,2.563,0.012,0.017,89.9,0.012,173.7,61.07,213.6,215.8,-4.047,,,,,,,,
2019-05-10 5:10,12.97,892.0469,5.477,0.044,60.13,11.01,2.349,2.564,0.027,0.055,255.4,0.027,82.9,0,213.7,215.9,-3.899,,,,,,,,
2019-05-10 5:15,12.96,892.0469,5.343,0.026,60.73,10.99,2.227,2.501,0,0,251.1,0,0,0,213.7,215.8,-4.148,,,,,,,,
2019-05-10 5:20,12.96,892.0469,5.304,0.036,62.88,10.97,2.146,2.433,0,0,155.1,0,0,0,213.7,215.8,-4.059,,,,,,,,
2019-05-10 5:25,12.96,892.0469,5.238,0.022,63.43,10.94,2.134,2.42,0,0,24.31,0,0,0,213.7,215.8,-3.997,,,,,,,,
2019-05-10 5:30,12.95,892.0469,5.381,0.129,62.92,10.92,1.939,2.272,0.056,0.087,351.7,0.056,15.77,14.13,213.6,215.7,-4.155,,,,,,,,
2019-05-10 5:35,12.95,892.0469,5.331,0.061,63.99,10.9,1.746,2.175,0,0,50.29,0,0,0,213.9,215.9,-4.193,,,,,,,,
2019-05-10 5:40,12.94,892.0469,5.182,0.037,65.96,10.87,1.672,1.98,0.063,0.079,291.9,0.063,281.5,0.321,213.9,215.9,-4.195,,,,,,,,
2019-05-10 5:45,12.94,892.0469,5.027,0.029,68.2,10.85,1.629,1.976,0,0,309.2,0,0,0,213.9,215.8,-3.925,,,,,,,,
2019-05-10 5:50,12.93,892.0469,4.965,0.066,69.96,10.82,1.43,1.725,0,0,335.1,0,0,0,214,215.9,-4.176,,,,,,,,
2019-05-10 5:55,12.93,892.0469,4.73,0.079,70.93,10.79,1.2,1.569,0,0,333.2,0,0,0,214.1,215.9,-4.213,,,,,,,,
2019-05-10 6:00,12.93,892.0782,4.933,0.059,69.93,10.77,1.059,1.392,0.035,0.064,329.8,0.035,2.217,1.391,214,215.9,-4.077,,,,,,,,
2019-05-10 6:05,12.92,892.2037,4.773,0.067,69.92,10.74,0.858,1.202,0,0,351.3,0,0,0,214,215.8,-4.691,,,,,,,,
2019-05-10 6:10,12.92,892.2037,5.021,0.102,68.36,10.72,0.796,1.061,0.104,0.099,1.947,0.104,1.738,0.538,213.9,215.9,-4.264,,,,,,,,
2019-05-10 6:15,12.91,892.2037,5.063,0.032,68.91,10.69,0.684,1.047,0,0,301.8,0,0,0,214,216,-4.251,,,,,,,,
2019-05-10 6:20,12.91,892.2037,4.87,0.042,69.48,10.66,0.667,1.079,0.061,0.097,11.08,0.061,16.14,5.736,214,215.9,-3.942,,,,,,,,
2019-05-10 6:25,12.91,892.2037,4.943,0.048,69.56,10.64,0.949,1.309,0.1,0.107,335.1,0.1,350.6,5.538,214.1,216,-4.204,,,,,,,,
2019-05-10 6:30,12.9,892.2037,4.74,0.082,71.1,10.61,0.841,1.17,0,0,312.3,0,0,0,214.3,216.1,-4.252,,,,,,,,
2019-05-10 6:35,12.9,892.2037,4.789,0.072,70.12,10.58,0.658,1.149,0,0,337.7,0,0,0,214.1,215.9,-4.875,,,,,,,,
2019-05-10 6:40,12.89,892.2037,4.686,0.127,71.83,10.56,0.653,1.059,0,0,337.7,0,0,0,214.4,216.2,-4.578,,,,,,,,
2019-05-10 6:45,12.89,892.2037,4.211,0.07,72.85,10.53,0.328,0.678,0,0,326.3,0,0,0,214.5,216.2,-4.295,,,,,,,,
2019-05-10 6:50,12.89,892.2037,4.067,0.022,72.82,10.5,0.176,0.593,0,0,14.47,0,0,0,214.7,216.3,-4.618,,,,,,,,
2019-05-10 6:55,12.88,892.2037,3.924,0.093,74.37,10.47,0.139,0.502,0,0,73.15,0,0,0,214.7,216.2,-4.551,,,,,,,,
2019-05-10 7:00,12.88,892.2762,3.429,0.158,76.93,10.45,-0.03,0.363,0.004,0.008,134.6,0.004,180.6,0,214.9,216.2,-4.513,,,,,,,,
2019-05-10 7:05,12.88,892.5662,2.839,0.168,77.95,10.42,-0.222,0.101,0.009,0.018,134.7,0.009,134.1,0,215.1,216.2,-4.436,,,,,,,,
2019-05-10 7:10,12.88,892.5662,2.316,0.115,79.64,10.39,-0.413,-0.227,0,0,134.5,0,0,0,215.3,216.2,-4.318,,,,,,,,
2019-05-10 7:15,12.88,892.5662,1.94,0.054,81.3,10.36,-0.53,-0.288,0,0,134.3,0,0,0,215.4,216.1,-4.414,,,,,,,,
2019-05-10 7:20,12.87,892.5662,1.774,0.008,83.1,10.34,-0.558,-0.43,0,0,134.4,0,0,0,215.4,216.1,-4.329,,,,,,,,
2019-05-10 7:25,12.87,892.5662,1.752,0.016,82.8,10.31,-0.471,-0.389,0,0,134.4,0,0,0,215.3,216,-4.276,,,,,,,,
2019-05-10 7:30,12.87,892.5662,1.726,0.019,82.9,10.28,-0.45,-0.3,0,0,87.4,0,0,0,215.4,216.1,-4.127,,,,,,,,
2019-05-10 7:35,12.87,892.5662,1.684,0.013,83.3,10.25,-0.506,-0.335,0,0,183.4,0,0,0,215.3,215.9,-4.242,,,,,,,,
2019-05-10 7:40,12.87,892.5662,1.679,0.039,82.5,10.23,-0.654,-0.503,0,0,157.6,0,0,0,215.4,216.1,-4.213,,,,,,,,
2019-05-10 7:45,12.87,892.5662,1.555,0.007,83.5,10.2,-0.354,-0.331,0,0,185.2,0,0,0,215.5,216.1,-4.494,,,,,,,,
2019-05-10 7:50,12.87,892.5662,1.557,0.007,83,10.17,-0.288,-0.194,0,0,141.1,0,0,0,215.5,216.1,-4.359,,,,,,,,
2019-05-10 7:55,12.87,892.5662,1.454,0.058,81.9,10.14,-0.416,-0.322,0,0,121.8,0,0,0,215.5,216.1,-4.264,,,,,,,,
2019-05-10 8:00,12.87,892.6336,1.329,0.043,83.7,10.11,-0.472,-0.464,0,0,122,0,0,0,215.6,216.1,-4.166,,,,,,,,
2019-05-10 8:05,12.87,892.9034,1.283,0.013,84.7,10.09,-0.236,-0.23,0,0,170.3,0,0,0,215.5,216,-4.304,,,,,,,,
2019-05-10 8:10,12.87,892.9034,1.303,0.025,85.1,10.06,0.028,0.034,0,0,169.9,0,0,0,215.5,216,-4.238,,,,,,,,
2019-05-10 8:15,12.87,892.9034,1.573,0.166,82.5,10.03,0.415,0.43,0,0,73.51,0,0,0,215.3,215.9,-4.289,,,,,,,,
2019-05-10 8:20,12.86,892.9034,1.863,0.013,81.8,10,0.75,0.75,0,0,73.52,0,0,0,215.2,215.9,-4.097,,,,,,,,
2019-05-10 8:25,12.86,892.9034,1.906,0.011,83.7,9.98,1.171,1.078,0,0,216.5,0,0,0,215.3,216,-4.091,,,,,,,,
2019-05-10 8:30,12.86,892.9034,1.929,0.01,83.4,9.95,1.246,1.178,0,0,99.2,0,0,0,215.3,216,-4.252,,,,,,,,
2019-05-10 8:35,12.86,892.9034,1.987,0.025,82.8,9.92,0.912,0.929,0,0,82.3,0,0,0,215.2,216,-4.18,,,,,,,,
2019-05-10 8:40,12.86,892.9034,1.984,0.017,83.4,9.89,0.562,0.617,0,0,82.4,0,0,0,215.2,216,-4.089,,,,,,,,
2019-05-10 8:45,12.86,892.9034,1.824,0.052,85.1,9.87,0.399,0.387,0,0,221.5,0,0,0,215.3,216,-4.158,,,,,,,,
2019-05-10 8:50,12.85,892.9034,1.688,0.039,86.9,9.84,0.265,0.315,0,0,282.2,0,0,0,215.3,216,-4.464,,,,,,,,
2019-05-10 8:55,12.85,892.9034,1.695,0.068,85.5,9.81,0.248,0.313,0,0,88.4,0,0,0,215.3,215.9,-4.003,,,,,,,,
2019-05-10 9:00,12.85,892.8878,1.94,0.026,86.6,9.79,0.735,0.768,0,0,83.6,0,0,0,215.2,215.9,-4.155,,,,,,,,
2019-05-10 9:05,12.85,892.825,1.912,0.024,85.1,9.76,1.138,1.099,0,0,292.1,0,0,0,215.2,215.9,-4.078,,,,,,,,
2019-05-10 9:10,12.85,892.825,2,0.048,87.6,9.73,1.619,1.504,0,0,292.2,0,0,0,215.1,215.8,-4.039,,,,,,,,
2019-05-10 9:15,12.84,892.825,2.166,0.07,86.3,9.71,1.824,1.716,0,0,271.8,0,0,0,215.1,215.9,-4.214,,,,,,,,
2019-05-10 9:20,12.84,892.825,2.242,0.023,87.9,9.68,1.845,1.736,0,0,249.9,0,0,0,215.1,216,-4.255,,,,,,,,
2019-05-10 9:25,12.84,892.825,2.261,0.044,84.7,9.66,1.8,1.733,0,0,61.86,0,0,0,215.1,216,-4.221,,,,,,,,
2019-05-10 9:30,12.84,892.825,2.51,0.092,82.3,9.63,1.874,1.84,0,0,62.27,0,0,0,214.9,215.9,-4.245,,,,,,,,
2019-05-10 9:35,12.83,892.825,2.737,0.033,82.4,9.6,1.849,1.836,0,0,62.12,0,0,0,214.9,216,-4.079,,,,,,,,
2019-05-10 9:40,12.83,892.825,2.679,0.072,84.1,9.58,1.874,1.796,0,0,273.3,0,0,0,214.9,215.9,-4.101,,,,,,,,
2019-05-10 9:45,12.83,892.825,2.609,0.039,83.2,9.56,1.754,1.649,0,0,265.9,0,0,0,215,216,-4.304,,,,,,,,
2019-05-10 9:50,12.83,892.825,2.718,0.028,83.5,9.53,1.501,1.536,0,0,46.73,0,0,0,214.9,216,-4.152,,,,,,,,
2019-05-10 9:55,12.82,892.825,2.612,0.016,83,9.51,1.228,1.284,0,0,46.76,0,0,0,214.9,215.9,-4.145,,,,,,,,
2019-05-10 10:00,12.82,892.8099,2.563,0.033,82.4,9.48,0.98,1.032,0,0,46.94,0,0,0,215,216,-4.303,,,,,,,,
2019-05-10 10:05,12.82,892.7499,2.245,0.094,85.7,9.46,0.86,0.824,0,0,48.3,0,0,0,215.1,216,-4.067,,,,,,,,
2019-05-10 10:10,12.82,892.7499,2.042,0.049,86.1,9.44,0.705,0.669,0,0,48.56,0,0,0,215.1,215.9,-4.201,,,,,,,,
2019-05-10 10:15,12.82,892.7499,1.914,0.021,86,9.41,0.543,0.552,0,0,48.57,0,0,0,215.1,215.9,-4.146,,,,,,,,
2019-05-10 10:20,12.81,892.7499,1.802,0.03,85.5,9.39,0.327,0.411,0,0,48.8,0,0,0,215.1,215.9,-4.117,,,,,,,,
2019-05-10 10:25,12.81,892.7499,1.611,0.071,87.1,9.37,0.09,0.145,0,0,135.8,0,0,0,215.2,215.8,-3.959,,,,,,,,
2019-05-10 10:30,12.81,892.7499,1.351,0.083,87,9.35,-0.13,-0.103,0,0,139.5,0,0,0,215.3,215.8,-3.894,,,,,,,,
